name,err_msg,iterations,warmup_iterations,gpu_computation,gpu_blocks,threads_per_block,data_size_B,block_size_B,EC,lost_blocks,encode_time_ns,encode_time_ns_stddev,encode_throughput_Gbps,encode_throughput_Gbps_stddev,decode_time_ns,decode_time_ns_stddev,decode_throughput_Gbps,decode_throughput_Gbps_stddev
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(72/64)",4,36997,985.014,226.892,5.82854,11661,2260.56,756.691,197.687
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(72/64)",8,35893.1,916.894,233.847,5.37478,25172.1,3602.17,340.739,53.2112
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(80/64)",0,44544.1,982.292,188.403,3.71012,372.442,25.4442,22627.2,1530.98
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(80/64)",1,44582.3,920.559,188.236,3.69679,1463.33,677.201,9862.85,9538.04
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(80/64)",2,44008.1,1050.19,190.713,4.13235,3436.32,843.882,2743.44,1947.01
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(80/64)",4,43844.5,947.297,191.412,3.99239,5884.25,1409.97,1541.41,539.395
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(80/64)",8,43010.8,1051.48,195.147,4.61135,11727.2,1713.55,731.431,111.992
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(80/64)",16,41569.9,941.238,201.896,4.45466,24802.5,4426.38,349.69,65.7495
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(96/64)",0,61497.5,883.083,136.433,1.87449,374.222,20.0979,22477.5,1148.02
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(96/64)",1,61771.3,963.404,135.833,2.03568,828.034,405.475,14377,8931.06
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(96/64)",2,61718.3,897.482,135.945,1.90352,1749.8,801.437,7445.18,7179.46
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(96/64)",4,61715.9,956.493,135.954,2.03621,2883.41,1035.8,3718.95,3446.44
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(96/64)",8,61613,6503.68,136.728,5.86344,5777.76,1412.86,1558.1,467.026
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(96/64)",16,59926.5,1323.19,140.047,2.98578,11424.7,2280.18,764.908,161.046
"Xorec, AVX2",,500,500,0,0,0,1048576,16384,"(96/64)",32,55965.6,1572.53,150.004,4.11348,25035.8,3586.36,342.251,51.0293
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(144/128)",0,38087.2,677.58,220.312,3.64434,486.526,143.978,17470.7,980.184
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(144/128)",1,38452,708.585,218.227,3.76453,1696.73,523.022,6417.88,4971.48
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(144/128)",2,38132.2,724.247,220.062,3.90277,2884.56,823.047,3468.44,2653.84
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(144/128)",4,38136.4,813.997,220.057,4.39137,5960.9,1132.57,1491.08,485.028
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(144/128)",8,37105.9,844.932,226.183,4.87617,12062.5,1489.35,706.815,93.8562
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(144/128)",16,35848.4,810.23,234.116,5.02812,24662.2,2990.72,345.678,46.4485
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(160/128)",0,44570.4,900.575,188.282,3.58133,531.876,26.269,15808.6,749.738
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(160/128)",1,44556.2,828.182,188.332,3.3167,1024.51,371.572,9919.74,5044.64
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(160/128)",2,44804.2,6604.89,188.391,8.52206,1667.88,539.237,5969.16,3413.84
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(160/128)",4,44010.8,892.665,190.678,3.67658,3233.49,685.701,2734.84,708.424
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(160/128)",8,43633.8,917.754,192.33,3.79525,5920.78,1084.12,1471.67,314.989
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(160/128)",16,42761.3,1042.88,196.284,4.59232,12097,1676.34,707.899,106.57
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(160/128)",32,41099.4,947.208,204.208,4.48322,25393.7,3136.51,335.781,44.9922
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",0,61502.4,897.84,136.423,1.90478,559.478,25.1666,15021.8,630.321
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",1,61883.9,901.595,135.581,1.89159,761.448,202.82,11921.1,3435.99
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",2,61844.4,914.025,135.669,1.9247,1040.21,337.566,8940.81,3125.53
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",4,61806,861.421,135.75,1.81992,1932.37,538.375,4762.59,1887.29
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",8,61554.4,938.502,136.31,1.99865,3300.5,702.616,2666.33,623.593
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",16,61259.8,2508.76,137.073,3.48993,6097,1006.84,1411.71,223.821
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",32,59942.2,1169.6,139.994,2.55196,11653,1672.42,735.349,111.116
"Xorec, AVX2",,500,500,0,0,0,1048576,8192,"(192/128)",64,55799.4,2015.08,150.478,4.08174,25849.7,3122.44,329.307,40.3782
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(36/32)",0,102522,1591.91,163.683,2.48356,227.35,37.514,75964,13277.5
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(36/32)",1,101593,1603.75,165.183,2.58988,20267,8286.29,18934,45584.5
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(36/32)",2,103678,2208.69,161.893,3.42963,43788.8,9601.75,414.048,142.728
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(36/32)",4,105238,2108.45,159.485,3.19584,87943.7,19540.2,204.975,71.0349
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(40/32)",0,128111,8048.22,131.185,3.69759,220.794,160.519,80056.9,11746.6
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(40/32)",1,128815,1933,130.272,1.92513,9919.36,5681.82,32204,55817.7
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(40/32)",2,129406,2591.11,129.7,2.56815,19604.6,8640.75,11009,36219.2
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(40/32)",4,131145,3394.92,128.014,3.32404,43401.3,13420.2,448.745,231.034
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(40/32)",8,135205,3637.81,124.175,3.2757,96799.4,20185.3,184.519,60.2257
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(48/32)",0,261650,2539.29,64.1268,0.605769,226.14,23.5837,75005.7,7940
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(48/32)",1,260911,8586.27,64.3464,1.36388,6456.08,4341.86,32456.7,51658.7
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(48/32)",2,259855,8465.2,64.6089,1.42057,11947.9,6421.39,15309.7,39164.6
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(48/32)",4,257431,4164.71,65.1886,1.05004,23913,9470.65,2938.96,16633.2
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(48/32)",8,257039,4220.07,65.2884,1.06436,47989.3,14026,390.118,160.864
"Xorec, AVX2",,500,500,0,0,0,2097152,65536,"(48/32)",16,259423,3965.1,64.6863,0.981685,109890,21609.6,159.517,36.752
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(72/64)",0,101112,1360.85,165.956,2.21543,411.53,45.7412,41269,4551.28
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(72/64)",1,101106,1514.19,165.974,2.46182,10922.7,3447.13,5760.94,13920.6
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(72/64)",2,100952,1459.85,166.224,2.38295,20137.8,5767.51,1418.13,5022.97
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(72/64)",4,102219,1853.09,164.184,2.9663,41527,8682.65,431.155,144.024
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(72/64)",8,104103,1601.3,161.197,2.4574,95626,11989.9,178.921,28.783
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(80/64)",0,127963,8418.11,131.349,3.73049,435.164,59.2495,39188.3,4747.66
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(80/64)",1,128186,1522.93,130.9,1.52032,5734.99,3018.07,13067,20055.8
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(80/64)",2,128729,1776.57,130.354,1.76405,10692.9,9055.84,5735.96,13493.5
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(80/64)",4,129195,1826.16,129.886,1.82431,21259.6,5901.41,887.576,415.832
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(80/64)",8,130394,2479.28,128.712,2.44217,45645.1,9151.96,385.984,96.4784
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(80/64)",16,134329,2381.74,124.936,2.20849,101228,13092.1,168.669,23.0345
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(96/64)",0,261625,2210.79,64.1315,0.538994,466.19,39.1496,36239.9,3019.96
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(96/64)",1,260729,2359.09,64.3527,0.579902,3636.73,2462.28,16436.6,19210.5
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(96/64)",2,260264,2482.52,64.4681,0.61134,6451.51,3162.22,6650.8,11897.2
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(96/64)",4,259625,2778.12,64.6284,0.688838,11652.9,4434.37,3194.84,8045.11
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(96/64)",8,258087,8568.96,65.0529,1.44667,23549.6,6436.41,785.735,316.707
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(96/64)",16,257558,8292.41,65.1838,1.41017,48613.2,9916.77,361.774,86.0598
"Xorec, AVX2",,500,500,0,0,0,2097152,32768,"(96/64)",32,259894,3303.24,64.5643,0.812962,114439,15571.3,149.519,21.9578
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(144/128)",0,101677,1465.18,165.039,2.3564,637.16,53.6827,26526.5,2336.15
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(144/128)",1,101441,1992.92,165.448,2.98374,4129.25,1450.07,7563.08,10208.8
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(144/128)",2,101167,1583.57,165.876,2.55761,8677.06,2379.3,2939.09,5307.85
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(144/128)",4,101016,1610.62,166.127,2.63024,17047.4,3118.98,1027.98,247.497
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(144/128)",8,101343,1541.02,165.586,2.50475,34240.4,4850.53,501.472,83.319
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(144/128)",16,101575,1631.25,165.212,2.59489,75192.6,7190.15,225.289,22.8964
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(160/128)",0,127727,1431.38,131.368,1.4356,614.764,175.841,27893.4,3249.8
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(160/128)",1,128163,1444.53,130.922,1.44898,2036.47,956.468,13725.7,11921.3
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(160/128)",2,128250,1419.87,130.833,1.4316,4421.59,1603.17,5689.83,6983.73
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(160/128)",4,128693,6294.88,130.535,3.56753,8495.39,2055.31,2128.08,687.387
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(160/128)",8,128611,1693.2,130.471,1.69659,16614,3119.03,1053.63,245.138
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(160/128)",16,129062,7884.36,130.221,3.9153,34328.4,4288.17,496.556,63.5389
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(160/128)",32,128685,1769.52,130.398,1.77705,76935.2,7152.01,220.023,21.229
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",0,261790,2449.68,64.0921,0.584992,695.646,276.716,24851.6,2292.52
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",1,261245,2578.44,64.2262,0.612642,1352.21,608.86,16564.2,9541.71
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",2,261082,2234.88,64.265,0.547545,2824.29,1208.6,8636.39,7727.71
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",4,260747,2316.01,64.3479,0.568509,5082.44,1540.13,3775.25,2055.21
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",8,260728,2434.33,64.3532,0.598202,8719.85,2528.56,2168.2,976.79
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",16,260115,2483.77,64.5052,0.613313,17518.5,3253.11,994.429,203.393
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",32,259853,2705.84,64.5712,0.670522,36113.8,5249.72,475.139,74.9458
"Xorec, AVX2",,500,500,0,0,0,2097152,16384,"(192/128)",64,262655,2792.69,63.8827,0.677311,80957.7,8160.5,209.447,22.3376
"CM256",,500,500,0,0,0,131072,4096,"(36/32)",0,17861.6,392.044,58.7297,1.10175,184.448,8.01147,5695.63,247.29
"CM256",,500,500,0,0,0,131072,4096,"(36/32)",1,18420.1,307.317,56.9398,0.847736,2738.65,744.98,788.125,1514.34
"CM256",,500,500,0,0,0,131072,4096,"(36/32)",2,18490.3,311.61,56.724,0.852367,5773.21,1933.09,213.892,96.7507
"CM256",,500,500,0,0,0,131072,4096,"(36/32)",4,17851.7,280.883,58.751,0.82492,13794.2,2335.27,78.994,18.2624
"CM256",,500,500,0,0,0,131072,4096,"(40/32)",0,39428.3,748.226,26.6023,0.413559,202.272,9.28323,5194.82,237.079
"CM256",,500,500,0,0,0,131072,4096,"(40/32)",1,39787.5,6363.95,26.5277,1.15274,2508.49,1048,1295.33,2125.86
"CM256",,500,500,0,0,0,131072,4096,"(40/32)",2,39445.2,685.526,26.59,0.400698,4906.92,2548.41,970.906,1959.4
"CM256",,500,500,0,0,0,131072,4096,"(40/32)",4,39411.1,443.981,26.6093,0.282639,12131.5,2907.06,92.4183,26.0141
"CM256",,500,500,0,0,0,131072,4096,"(40/32)",8,39426.9,478.404,26.5992,0.306654,28348.3,5417.69,39.2587,12.6781
"CM256",,500,500,0,0,0,131072,4096,"(48/32)",0,81439.9,648.236,12.8763,0.100131,183.126,5.66625,5730.73,155.038
"CM256",,500,500,0,0,0,131072,4096,"(48/32)",1,81544.5,2685.19,12.8674,0.258785,1983.7,1353.6,2335.62,2675.61
"CM256",,500,500,0,0,0,131072,4096,"(48/32)",2,81431.4,607.01,12.8775,0.0937173,4577.97,2621.5,1059.62,2009.96
"CM256",,500,500,0,0,0,131072,4096,"(48/32)",4,81435.3,622.258,12.8769,0.095894,9784.95,3718.67,131.92,76.3512
"CM256",,500,500,0,0,0,131072,4096,"(48/32)",8,81533.5,689.841,12.8616,0.10632,22238.9,5836.11,51.4681,18.7755
"CM256",,500,500,0,0,0,131072,4096,"(48/32)",16,81486.7,710.325,12.869,0.109448,46984.3,7952.16,23.0557,4.47265
"CM256",,500,500,0,0,0,131072,2048,"(72/64)",0,41242.2,472.831,25.428,0.276991,329.756,8.45218,3181.9,80.1092
"CM256",,500,500,0,0,0,131072,2048,"(72/64)",1,41255,499.512,25.4205,0.292686,2814.75,927.597,686.394,959.635
"CM256",,500,500,0,0,0,131072,2048,"(72/64)",2,41260.4,422.786,25.4162,0.247835,6809.24,1566.68,169.786,69.1143
"CM256",,500,500,0,0,0,131072,2048,"(72/64)",4,41315.6,616.192,25.3848,0.343947,14529.4,6632.55,76.4612,17.2369
"CM256",,500,500,0,0,0,131072,2048,"(72/64)",8,41276.2,505.16,25.4075,0.295978,31253.4,3616.36,34.0866,4.73504
"CM256",,500,500,0,0,0,131072,2048,"(80/64)",0,85255,633.285,12.2999,0.0893916,339.254,111.784,3134.02,153.432
"CM256",,500,500,0,0,0,131072,2048,"(80/64)",1,85257.4,653.937,12.2997,0.0922601,2458.93,1178.73,1009.55,1224.48
"CM256",,500,500,0,0,0,131072,2048,"(80/64)",2,85582.2,7628.78,12.2854,0.376248,5473.19,2532.59,467.244,860.304
"CM256",,500,500,0,0,0,131072,2048,"(80/64)",4,85266.2,630.792,12.2983,0.0890072,13016.7,3311.17,153.517,459.61
"CM256",,500,500,0,0,0,131072,2048,"(80/64)",8,85333.7,1463.18,12.2909,0.170984,27871.5,5226.83,39.6078,11.4581
"CM256",,500,500,0,0,0,131072,2048,"(80/64)",16,82532.9,649.584,12.7057,0.0975659,56757.1,7897.3,18.8617,2.82827
"CM256",,500,500,0,0,0,131072,2048,"(96/64)",0,173281,875.317,6.05144,0.030311,325.498,5.32567,3222.3,51.7201
"CM256",,500,500,0,0,0,131072,2048,"(96/64)",1,173311,1019.15,6.05046,0.0349724,2257.53,1286.72,1229.69,1347.37
"CM256",,500,500,0,0,0,131072,2048,"(96/64)",2,173338,984.092,6.04952,0.0338716,4359.91,2543.02,649.694,1018.49
"CM256",,500,500,0,0,0,131072,2048,"(96/64)",4,173267,856.858,6.05192,0.0296627,10400.2,3685.63,121.713,69.1779
"CM256",,500,500,0,0,0,131072,2048,"(96/64)",8,173276,865.942,6.05162,0.0299775,22844.1,5732.62,49.8924,17.9893
"CM256",,500,500,0,0,0,131072,2048,"(96/64)",16,173372,983.28,6.04833,0.0338596,48322,9036.51,22.5785,4.87288
"CM256",,500,500,0,0,0,131072,2048,"(96/64)",32,173313,894.411,6.05036,0.0309298,100674,12028.5,10.5706,1.32125
"CM256",,500,500,0,0,0,131072,1024,"(144/128)",0,94559.1,695.184,11.0897,0.0798698,685.462,92.0615,1536.89,55.4765
"CM256",,500,500,0,0,0,131072,1024,"(144/128)",1,91807,661.083,11.4221,0.0805603,3544.42,1058.22,418.787,417.466
"CM256",,500,500,0,0,0,131072,1024,"(144/128)",2,94548.8,658.687,11.0908,0.0757768,7942.48,2376.36,191.336,266.654
"CM256",,500,500,0,0,0,131072,1024,"(144/128)",4,94728,727.986,11.07,0.0831785,17161.6,2972.67,63.6562,15.2429
"CM256",,500,500,0,0,0,131072,1024,"(144/128)",8,94554.3,716.942,11.0903,0.0823628,36202.4,4220.39,29.4135,3.90175
"CM256",,500,500,0,0,0,131072,1024,"(144/128)",16,91902.4,2050.23,11.4137,0.183427,71590.4,8009.72,14.7798,1.3123
"CM256",,500,500,0,0,0,131072,1024,"(160/128)",0,188792,1619.28,5.55452,0.0439486,684.178,10.1054,1532.94,22.3985
"CM256",,500,500,0,0,0,131072,1024,"(160/128)",1,189259,7417.96,5.54505,0.11875,3497.7,1142.19,446.447,450.445
"CM256",,500,500,0,0,0,131072,1024,"(160/128)",2,188903,939.866,5.551,0.0273143,7075.87,2481.77,194.641,201.18
"CM256",,500,500,0,0,0,131072,1024,"(160/128)",4,188781,972.141,5.5546,0.0282879,14816.4,3882.63,80.0205,40.9412
"CM256",,500,500,0,0,0,131072,1024,"(160/128)",8,189027,7838.7,5.55227,0.122518,30672.5,5836.36,35.6286,7.97141
"CM256",,500,500,0,0,0,131072,1024,"(160/128)",16,188691,971.299,5.55726,0.0283814,62977.7,8815.6,17.0057,2.5925
"CM256",,500,500,0,0,0,131072,1024,"(160/128)",32,188839,1017.8,5.55291,0.0296342,136629,13868.8,7.7556,0.805892
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",0,380652,7848.58,2.7555,0.0395975,695.744,12.4737,1507.61,26.814
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",1,380884,7572.8,2.75377,0.0385203,2837.23,1594.95,715.284,618.338
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",2,380521,1153.52,2.75566,0.00833389,5860.79,2990.32,344.482,439.111
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",4,380574,1150.36,2.75527,0.00829598,12752.3,4842.04,114.138,159.338
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",8,380341,1186.08,2.75696,0.00857937,25519.5,6754.11,44.6031,14.6748
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",16,380653,7702.68,2.75547,0.0390701,53762.9,9307.14,20.2363,4.48433
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",32,380524,1158.74,2.75563,0.00837397,111257,15501.9,9.61664,1.40402
"CM256",,500,500,0,0,0,131072,1024,"(192/128)",64,380711,1272.26,2.75429,0.00916936,232465,19118.5,4.5424,0.388893
"CM256",,500,500,0,0,0,262144,8192,"(36/32)",0,37074.1,439.328,56.574,0.634238,194.874,5.40598,10769.3,282.018
"CM256",,500,500,0,0,0,262144,8192,"(36/32)",1,37087.5,448.656,56.5539,0.647483,4914.16,1819.45,1845.93,3858.74
"CM256",,500,500,0,0,0,262144,8192,"(36/32)",2,37068.5,411.915,56.5816,0.5948,12249.5,3279.17,194.402,87.3087
"CM256",,500,500,0,0,0,262144,8192,"(36/32)",4,37082.8,427.262,56.5604,0.616412,28580.3,6293.97,79.2037,28.2482
"CM256",,500,500,0,0,0,262144,8192,"(40/32)",0,76772.9,606.994,27.318,0.210759,189.544,7.80807,11081.3,418.416
"CM256",,500,500,0,0,0,262144,8192,"(40/32)",1,76771.8,729.788,27.319,0.247416,3627.52,2636.6,4520.77,5468.88
"CM256",,500,500,0,0,0,262144,8192,"(40/32)",2,79155.4,613.867,26.4957,0.200174,11233.9,3797.27,220.496,100.805
"CM256",,500,500,0,0,0,262144,8192,"(40/32)",4,79215.1,759.345,26.4765,0.242893,26052.1,7336.14,91.9039,48.3376
"CM256",,500,500,0,0,0,262144,8192,"(40/32)",8,79174,626.611,26.4895,0.203926,54520.3,8546.59,39.4858,6.63987
"CM256",,500,500,0,0,0,262144,8192,"(48/32)",0,163380,970.547,12.8365,0.0748815,197.636,4.62106,10616.7,238.961
"CM256",,500,500,0,0,0,262144,8192,"(48/32)",1,158469,7584.58,13.2487,0.31386,3860.49,2596.2,4083.38,5327.56
"CM256",,500,500,0,0,0,262144,8192,"(48/32)",2,163375,874.392,12.8368,0.0680529,8642.32,4577.14,1101.42,2898.98
"CM256",,500,500,0,0,0,262144,8192,"(48/32)",4,163420,915.515,12.8333,0.0707505,21329.1,8551.3,128.027,85.9635
"CM256",,500,500,0,0,0,262144,8192,"(48/32)",8,163740,5968.55,12.8174,0.26637,44647.8,12062.7,51.8979,21.0504
"CM256",,500,500,0,0,0,262144,8192,"(48/32)",16,163387,977.48,12.8359,0.0751035,92043.1,16072.8,23.5435,4.45204
"CM256",,500,500,0,0,0,262144,4096,"(72/64)",0,79077.6,613.999,26.5217,0.200842,333.732,6.73282,6286.48,126.09
"CM256",,500,500,0,0,0,262144,4096,"(72/64)",1,79086.4,613.115,26.5188,0.200616,5439.75,1597.42,867.456,1658.08
"CM256",,500,500,0,0,0,262144,4096,"(72/64)",2,79074.3,614.385,26.5228,0.201055,12790.2,2869.96,180.16,72.5986
"CM256",,500,500,0,0,0,262144,4096,"(72/64)",4,79103.7,632.84,26.5131,0.206971,26972,5515.2,82.5834,24.6742
"CM256",,500,500,0,0,0,262144,4096,"(72/64)",8,79108.1,601.308,26.5114,0.196744,59907.9,7306.54,35.6418,5.31594
"CM256",,500,500,0,0,0,262144,4096,"(80/64)",0,163379,2109.42,12.8379,0.138109,338.638,111.144,6280.7,325.036
"CM256",,500,500,0,0,0,262144,4096,"(80/64)",1,157806,854.713,13.2898,0.0712564,4885.48,2185.07,1492.48,2387.43
"CM256",,500,500,0,0,0,262144,4096,"(80/64)",2,158139,7658.4,13.2767,0.317666,10823.5,4360.4,495.214,1276.97
"CM256",,500,500,0,0,0,262144,4096,"(80/64)",4,163298,884.298,12.8429,0.0688944,23521,7248.09,107.419,69.0127
"CM256",,500,500,0,0,0,262144,4096,"(80/64)",8,163322,891.171,12.841,0.0694185,53403.8,10013.3,41.1615,10.8322
"CM256",,500,500,0,0,0,262144,4096,"(80/64)",16,163362,2215.45,12.8393,0.141938,107740,14112.5,19.7965,2.63984
"CM256",,500,500,0,0,0,262144,4096,"(96/64)",0,331756,2241.8,6.32165,0.0399594,332.828,95.9746,6374.37,275.169
"CM256",,500,500,0,0,0,262144,4096,"(96/64)",1,331750,1107.48,6.32155,0.0210431,4172.24,2621.78,2287.53,2854.74
"CM256",,500,500,0,0,0,262144,4096,"(96/64)",2,332088,7911.93,6.31746,0.101739,9220.7,5025.51,974.839,1984.44
"CM256",,500,500,0,0,0,262144,4096,"(96/64)",4,332145,7770.9,6.31626,0.0987148,20197.7,8109.23,198.872,625.062
"CM256",,500,500,0,0,0,262144,4096,"(96/64)",8,331638,1119.43,6.32368,0.0212453,44285.9,12518.2,53.5853,29.604
"CM256",,500,500,0,0,0,262144,4096,"(96/64)",16,331710,1148.03,6.32232,0.0217988,91394.8,15575.3,23.6952,4.55338
"CM256",,500,500,0,0,0,262144,4096,"(96/64)",32,331950,1694.84,6.31784,0.0308326,180982,22081.1,11.774,1.55985
"CM256",,500,500,0,0,0,262144,2048,"(144/128)",0,165664,6171.02,12.6694,0.28294,693.722,177.255,3062.9,161.95
"CM256",,500,500,0,0,0,262144,2048,"(144/128)",1,170967,1559.93,12.2673,0.100427,5627.29,1887.02,668.503,908.462
"CM256",,500,500,0,0,0,262144,2048,"(144/128)",2,170990,1755.76,12.2659,0.111763,11856,4302.79,271.63,452.943
"CM256",,500,500,0,0,0,262144,2048,"(144/128)",4,170966,962.424,12.2669,0.0681851,28047,5128.18,78.1598,19.195
"CM256",,500,500,0,0,0,262144,2048,"(144/128)",8,170820,776.874,12.2772,0.0552875,59653.6,7342.09,35.7495,4.89793
"CM256",,500,500,0,0,0,262144,2048,"(144/128)",16,170961,995.18,12.2673,0.0705085,129247,13704.7,16.4284,1.94215
"CM256",,500,500,0,0,0,262144,2048,"(160/128)",0,347346,1159.32,6.03771,0.0200531,698.762,100.236,3016.69,114.192
"CM256",,500,500,0,0,0,262144,2048,"(160/128)",1,335828,1153.65,6.2448,0.021366,5217.17,2191.87,858.052,1089.54
"CM256",,500,500,0,0,0,262144,2048,"(160/128)",2,347422,1186.97,6.0364,0.0205494,11275.4,4550.56,319.078,548.309
"CM256",,500,500,0,0,0,262144,2048,"(160/128)",4,347534,1059.64,6.03443,0.018361,25796.7,6305.17,88.9875,36.3879
"CM256",,500,500,0,0,0,262144,2048,"(160/128)",8,347655,5949.63,6.03359,0.076298,53915.8,10470,41.0186,12.3229
"CM256",,500,500,0,0,0,262144,2048,"(160/128)",16,347511,1708.93,6.03492,0.0284901,115631,15055.5,18.4697,2.60111
"CM256",,500,500,0,0,0,262144,2048,"(160/128)",32,347490,1108.94,6.03521,0.0192203,242486,22932.4,8.72599,0.837423
"CM256",,500,500,0,0,0,262144,2048,"(192/128)",0,700140,1540.32,2.99535,0.00644673,681.726,9.39742,3076.82,42.3058
"CM256",,500,500,0,0,0,262144,2048,"(192/128)",1,700149,1604.81,2.99531,0.00672099,4180.18,2710.19,1367.17,1338.24
"CM256",,500,500,0,0,0,262144,2048,"(192/128)",2,700105,1072.77,2.99549,0.00458981,9335.24,5193.98,588.006,943.03
"CM256",,500,500,0,0,0,262144,2048,"(192/128)",4,700831,6037.57,2.99257,0.0221082,20667.3,8213.54,149.7,271.484
